week,dynamic_profit,myopic_profit,vdo_contribution,cumulative_vdo,decision_week,alpha,capacity,washout_horizon
18,112.39628342107282,112.37364355467517,0.02263986639765392,18.87325991641488,False,2.15,8,12
19,111.24942995132642,111.23646105612747,0.012968895198952168,18.886228811613833,False,2.15,8,12
20,108.33131846970262,108.31828093224009,0.01303753746253733,18.89926634907637,False,2.15,8,12
21,124.08296606496654,124.07099508809674,0.011970976869804417,18.911237325946175,False,2.15,8,12
22,130.0759719773222,130.06287990478629,0.013092072535926036,18.9243293984821,False,2.15,8,12
23,133.05421069289162,133.0402759353024,0.01393475758922591,18.938264156071327,False,2.15,8,12
24,134.47087602659738,134.45894585462398,0.011930171973403958,18.95019432804473,False,2.15,8,12
1,208.700186244047,240.10330032767038,-31.403114083623393,-31.403114083623393,True,2.2,8,12
2,185.00259355575392,150.59965082447195,34.40294273128197,2.9998286476585747,True,2.2,8,12
3,114.9897283190442,116.0601248770627,-1.0703965580185013,1.9294320896400734,True,2.2,8,12
4,125.75020559106346,189.16297716354347,-63.41277157248001,-61.48333948283994,True,2.2,8,12
5,236.39296063088952,152.57777502413157,83.81518560675795,22.331846123918012,True,2.2,8,12
6,149.86130438515107,152.69224851748385,-2.8309441323327746,19.500901991585238,True,2.2,8,12
7,150.1664425412799,228.53910352559245,-78.37266098431255,-58.87175899272731,True,2.2,8,12
8,224.05418156100194,143.5434587901055,80.51072277089645,21.638963778169142,True,2.2,8,12
9,135.98246842154762,138.68169832052016,-2.6992298989725327,18.93973387919661,True,2.2,8,12
10,138.09264807948264,210.41651186493692,-72.32386378545428,-53.38412990625767,True,2.2,8,12
11,210.33459398717153,137.50828033093225,72.82631365623928,19.44218374998161,True,2.2,8,12
12,139.25259565386315,141.86673445246637,-2.6141387986032214,16.828044951378388,True,2.2,8,12
13,147.54320647483362,148.53570182050117,-0.9924953456675496,15.835549605710838,False,2.2,8,12
14,145.59801231226737,146.05449910507397,-0.45648679280660076,15.379062812904237,False,2.2,8,12
15,142.62803911277985,142.8692194049975,-0.24118029221764914,15.137882520686588,False,2.2,8,12
16,139.5785043024309,139.72946693784482,-0.15096263541391863,14.98691988527267,False,2.2,8,12
17,125.22072605125511,125.30450545464939,-0.08377940339427425,14.903140481878395,False,2.2,8,12
18,112.32356836385391,112.37364355467517,-0.05007519082126066,14.853065291057135,False,2.2,8,12
19,111.19995820866151,111.23646105612747,-0.03650284746595389,14.816562443591181,False,2.2,8,12
20,108.29052807496767,108.31828093224009,-0.02775285727241794,14.788809586318763,False,2.2,8,12
21,124.04573331330928,124.07099508809674,-0.025261774787452396,14.76354781153131,False,2.2,8,12
22,130.04152661630903,130.06287990478629,-0.021353288477257593,14.742194523054053,False,2.2,8,12
23,133.02201911962285,133.0402759353024,-0.01825681567953552,14.723937707374517,False,2.2,8,12
24,134.44283895902893,134.45894585462398,-0.01610689559504408,14.707830811779473,False,2.2,8,12
