support_state,trust_region_radius,target_candidate_coverage,candidate_coverage,absolute_coverage_gap,selected
post_promotion,0.053267029181487256,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.053447834443412987,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05406722127027579,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05474003297566685,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05476408540997489,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05522875794778591,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05592855265922498,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05737711258330243,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05752384413818673,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05756985182147791,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.058388318238154206,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05901417143705538,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05911518756758055,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.05937227349996896,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06004204096686695,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06024008037735672,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.060976796498715374,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.061557892999433365,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06227692952151451,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.062427398580151616,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06473754591681316,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06481750007647069,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.065004830308996,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06549959761712174,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06616586079694661,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06817454083571955,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.06921000317817477,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.069992371820035,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.07106814814912955,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.07124673987268973,0.997943797121316,0.6518163125428376,0.3461274845784784,False
post_promotion,0.04879016416943204,0.997943797121316,0.6490747087045922,0.3488690884167238,False
post_promotion,0.048790164169431834,0.997943797121316,0.5510623714873201,0.4468814256339959,False
post_promotion,0.024715300931968248,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.02515855963615493,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.025975486403260736,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.026668247082161273,0.997943797121316,0.5332419465387251,0.46470185058259084,False
